,HINCP,HISPEED,PAP,GRPIP,FS,FES
202451,64200,2,0,30,2,1
202452,64200,2,0,30,2,1
202529,39600,1,0,50,0,1
202530,39600,1,0,50,0,1
202598,42000,2,0,70,0,1
202599,42000,2,0,70,0,1
202678,80800,1,0,17,2,2
202679,80800,1,0,17,2,2
202680,80800,1,0,17,2,2
202681,80800,1,0,17,2,2
202682,80800,1,0,17,2,2
202754,230000,2,0,14,0,2
202755,230000,2,0,14,0,2
202818,95000,2,0,20,0,2
202819,95000,2,0,20,0,2
202856,658400,2,0,0,0,1
202857,658400,2,0,0,0,1
202886,53000,0,0,35,2,1
202887,53000,0,0,35,2,1
202910,39600,2,0,26,0,1
202913,97100,2,0,23,0,1
202914,97100,2,0,23,0,1
202920,13050,2,0,101,0,1
202921,13050,2,0,101,0,1
202957,110000,2,0,31,0,1
202958,110000,2,0,31,0,1
202968,165000,2,0,10,0,1
202969,165000,2,0,10,0,1
202970,165000,2,0,10,0,1
202989,39000,2,0,63,0,1
202990,301300,2,0,12,0,2
202991,301300,2,0,12,0,2
203055,12200,0,0,101,0,0
203056,12200,0,0,101,0,0
203062,380300,2,0,10,0,2
203063,380300,2,0,10,0,2
203071,75700,2,0,22,0,1
203072,75700,2,0,22,0,1
203083,67200,2,0,34,0,1
203084,67200,2,0,34,0,1
203085,70000,2,0,28,0,1
203086,70000,2,0,28,0,1
203114,102000,1,0,12,0,1
203147,40000,2,0,41,0,1
203148,40000,2,0,41,0,1
203185,49200,1,0,27,0,1
203186,49200,1,0,27,0,1
203187,49200,1,0,27,0,1
203190,1600,0,1600,101,2,0
203191,145000,2,0,1,0,1
203218,44300,2,0,35,0,0
203219,44300,2,0,35,0,0
203234,89000,2,0,16,0,1
203235,89000,2,0,16,0,1
203240,11370,2,0,53,2,0
203241,11370,2,0,53,2,0
203242,11370,2,0,53,2,0
203245,19800,1,0,101,2,0
203246,19800,1,0,101,2,0
203247,19800,1,0,101,2,0
203285,1100,1,0,101,0,1
203288,207060,1,0,12,0,0
203289,207060,1,0,12,0,0
203290,207060,1,0,12,0,0
203348,17600,0,0,101,2,0
203349,17600,0,0,101,2,0
203350,13440,2,0,101,0,1
203351,13440,2,0,101,0,1
203385,110000,1,0,0,0,2
203386,110000,1,0,0,0,2
203398,111300,2,0,17,0,2
203399,111300,2,0,17,0,2
203400,111300,2,0,17,0,2
203401,111300,2,0,17,0,2
203402,8790,1,190,101,2,1
203432,96200,1,0,28,0,1
203433,96200,1,0,28,0,1
203482,20910,2,0,83,0,1
203483,20910,2,0,83,0,1
203484,20910,2,0,83,0,1
203491,35000,2,0,51,2,1
203492,35000,2,0,51,2,1
203566,126000,2,0,14,0,2
203567,126000,2,0,14,0,2
203568,126000,2,0,14,0,2
203608,51100,2,0,53,0,0
203609,51100,2,0,53,0,0
203656,121400,2,0,16,2,1
203657,121400,2,0,16,2,1
203658,121400,2,0,16,2,1
203659,121400,2,0,16,2,1
203660,121400,2,0,16,2,1
203661,121400,2,0,16,2,1
203719,20000,2,0,74,0,1
203720,20000,2,0,74,0,1
203721,20000,2,0,74,0,1
203755,3800,1,0,101,0,1
203756,3800,1,0,101,0,1
203854,56000,2,0,48,2,1
203873,27500,0,0,14,2,0
203874,27500,0,0,14,2,0
203943,887300,2,0,0,0,2
203944,887300,2,0,0,0,2
203974,105000,2,0,21,2,1
203975,105000,2,0,21,2,1
203976,105000,2,0,21,2,1
203977,105000,2,0,21,2,1
203978,105000,2,0,21,2,1
203984,19310,1,410,76,2,1
203985,19310,1,0,76,2,1
203986,19310,1,0,76,2,1
204016,217000,0,0,11,0,2
204017,217000,0,0,11,0,2
204018,217000,0,0,11,0,2
204019,217000,0,0,11,0,2
204020,217000,0,0,11,0,2
204021,217000,0,0,11,0,2
204034,35500,2,0,83,2,1
204035,35500,2,3500,83,2,1
204036,35500,2,0,83,2,1
204072,84000,2,0,16,0,2
204073,84000,2,0,16,0,2
204120,53000,2,0,29,0,1
204121,53000,2,0,29,0,1
204122,53000,2,0,29,0,1
204133,61000,2,0,28,0,1
204134,61000,2,0,28,0,1
204147,17000,2,0,42,2,1
204148,17000,2,0,42,2,1
204149,17000,2,0,42,2,1
204150,17000,2,0,42,2,1
204164,15300,1,0,40,2,1
204165,15300,1,0,40,2,1
204194,32000,2,0,56,2,1
204195,32000,2,0,56,2,1
204243,30000,2,0,33,2,1
204244,30000,2,0,33,2,1
204247,36400,2,0,41,0,1
204255,64820,2,0,55,0,1
204256,64820,2,0,55,0,1
204272,8900,1,0,101,0,1
204273,8900,1,0,101,0,1
204284,4000,2,0,101,2,1
204290,47000,2,0,57,2,1
204291,47000,2,0,57,2,1
204299,330100,2,0,11,0,2
204300,330100,2,0,11,0,2
204303,62200,1,0,10,2,1
204304,62200,1,0,10,2,1
204369,70000,0,0,19,0,1
204370,70000,0,0,19,0,1
204371,70000,0,0,19,0,1
204419,18500,0,0,84,0,1
204420,18500,0,0,84,0,1
204421,26700,2,0,58,2,0
204422,26700,2,0,58,2,0
204438,57000,2,0,47,0,1
204439,57000,2,0,47,0,1
204475,39600,2,0,45,0,1
204476,39600,2,0,45,0,1
204477,39600,2,0,45,0,1
204516,42500,2,0,52,0,1
204517,42500,2,0,52,0,1
204628,14000,2,0,90,2,1
204629,14000,2,0,90,2,1
204664,90140,0,0,17,0,2
204665,90140,0,0,17,0,2
204671,32800,2,0,65,2,1
204672,32800,2,0,65,2,1
204704,45000,2,0,42,0,2
204705,45000,2,0,42,0,2
204706,45000,2,0,42,0,2
204707,45000,2,0,42,0,2
204710,39300,0,0,24,0,0
204711,39300,0,0,24,0,0
204763,194000,2,0,15,0,2
204764,194000,2,0,15,0,2
204786,19000,1,0,60,0,1
204787,19000,1,0,60,0,1
204788,19000,1,0,60,0,1
204789,19000,1,0,60,0,1
204850,2800,2,2800,101,2,0
204898,42000,2,0,39,0,1
204899,42000,2,0,39,0,1
204956,57500,2,0,45,0,1
204957,57500,2,0,45,0,1
204958,57500,2,0,45,0,1
204974,160000,2,0,9,0,1
204975,160000,2,0,9,0,1
204976,160000,2,0,9,0,1
204977,160000,2,0,9,0,1
205016,2930,2,0,101,0,1
205017,2930,2,0,101,0,1
205018,2930,2,0,101,0,1
205019,2930,2,0,101,0,1
205021,107600,2,0,14,0,1
205022,107600,2,0,14,0,1
205023,107600,2,0,14,0,1
205093,175000,2,0,14,0,2
205094,175000,2,0,14,0,2
205095,175000,2,0,14,0,2
205112,60000,1,0,22,0,1
205113,60000,1,0,22,0,1
205114,60000,1,0,22,0,1
205136,72000,2,0,26,0,1
205137,72000,2,0,26,0,1
205170,33500,2,1300,31,0,1
205175,18700,2,0,88,0,0
205180,19000,1,0,100,0,2
205181,19000,1,0,100,0,2
205205,24000,2,0,101,2,1
205206,24000,2,0,101,2,1
205219,46100,2,0,22,0,2
205220,46100,2,0,22,0,2
205246,43600,2,0,43,0,1
205247,43600,2,0,43,0,1
205248,43600,2,0,43,0,1
205249,105120,2,0,23,0,2
205250,105120,2,0,23,0,2
205261,130000,1,0,32,0,1
205262,130000,1,0,32,0,1
205289,93700,2,0,27,0,2
205290,93700,2,0,27,0,2
205334,38500,2,0,67,0,0
205335,38500,2,0,67,0,0
205336,38500,2,0,67,0,0
205337,38500,2,0,67,0,0
205343,140000,1,0,11,0,1
205344,140000,1,0,11,0,1
205345,140000,1,0,11,0,1
205420,34650,1,0,31,0,2
205421,34650,1,0,31,0,2
205482,36000,0,0,31,0,1
205483,36000,0,0,31,0,1
205520,75000,0,0,16,0,1
205521,75000,0,0,16,0,1
205522,75000,0,0,16,0,1
205523,75000,0,0,16,0,1
205575,204000,2,0,19,0,2
205576,204000,2,0,19,0,2
205629,144400,2,0,16,0,2
205630,144400,2,0,16,0,2
205631,144400,2,0,16,0,2
205632,144400,2,0,16,0,2
205651,8700,0,0,101,2,0
205652,8700,0,0,101,2,0
205718,279800,2,0,12,0,1
205719,279800,2,0,12,0,1
205728,145000,2,0,17,0,2
205729,145000,2,0,17,0,2
205732,50000,2,0,35,0,2
205733,50000,2,0,35,0,2
205736,280000,2,0,1,0,2
205737,280000,2,0,1,0,2
205738,280000,2,0,1,0,2
205772,25000,2,0,60,0,2
205773,25000,2,0,60,0,2
205796,114300,2,0,26,2,1
205797,114300,2,0,26,2,1
205798,114300,2,0,26,2,1
205799,114300,2,0,26,2,1
205823,57000,2,0,39,0,1
205824,57000,2,0,39,0,1
205825,57000,2,0,39,0,1
205831,48000,1,1200,32,2,1
205832,48000,1,0,32,2,1
205833,48000,1,0,32,2,1
205846,3150,2,350,101,2,1
205988,42800,1,0,46,0,1
205989,42800,1,0,46,0,1
206019,105000,1,0,11,0,2
206020,105000,1,0,11,0,2
206035,121600,0,0,10,0,1
206036,121600,0,0,10,0,1
206037,121600,0,0,10,0,1
206067,100000,2,0,15,0,1
206068,100000,2,0,15,0,1
206149,123040,2,0,25,0,2
206150,123040,2,0,25,0,2
206171,21000,2,0,54,0,1
206172,21000,2,0,54,0,1
206173,21000,2,0,54,0,1
206182,145280,2,0,17,0,2
206183,145280,2,0,17,0,2
206208,91400,1,0,15,2,1
206209,91400,1,0,15,2,1
206210,91400,1,0,15,2,1
206216,167100,2,0,13,0,2
206217,167100,2,0,13,0,2
206259,830000,2,0,0,0,2
206260,830000,2,0,0,0,2
206294,62000,2,0,60,0,1
206295,58300,1,0,23,0,1
206296,58300,1,0,23,0,1
206305,67000,2,0,21,0,1
206325,38700,1,0,57,2,0
206326,38700,1,0,57,2,0
206344,176700,1,0,9,0,1
206345,176700,1,0,9,0,1
206367,18500,2,0,49,0,0
206368,18500,2,0,49,0,0
206369,80400,1,0,34,2,2
206370,80400,1,0,34,2,2
206391,39500,2,0,40,0,1
206392,39500,2,0,40,0,1
206398,135200,2,0,20,0,1
206399,135200,2,0,20,0,1
206413,74000,2,0,25,0,2
206414,74000,2,0,25,0,2
206469,90000,1,0,28,0,2
206470,90000,1,0,28,0,2
206492,83000,2,0,18,0,2
206493,83000,2,0,18,0,2
206509,56070,0,870,33,2,1
206510,56070,0,0,33,2,1
206529,117940,1,0,15,0,1
206530,117940,1,0,15,0,1
206550,17600,2,0,101,0,1
206687,80,1,0,101,2,0
206688,80,1,0,101,2,0
206689,80,1,0,101,2,0
206694,75000,2,0,32,0,2
206695,75000,2,0,32,0,2
206696,77000,2,0,12,0,2
206697,77000,2,0,12,0,2
206698,238000,0,0,10,0,2
206699,238000,0,0,10,0,2
206731,292300,2,0,14,0,2
206732,292300,2,0,14,0,2
206747,172000,2,0,0,0,1
206748,172000,2,0,0,0,1
206749,172000,2,0,0,0,1
206761,70000,2,0,29,0,1
206762,70000,2,0,29,0,1
206770,24000,1,0,39,0,1
206787,20000,2,0,97,0,1
206788,20000,2,0,97,0,1
206789,20000,2,0,97,0,1
206790,20000,2,0,97,0,1
206791,20000,2,0,97,0,1
206862,480000,2,0,1,0,1
206863,480000,2,0,1,0,1
206878,39000,2,0,63,0,2
206879,39000,2,0,63,0,2
206887,16000,2,0,16,2,1
206894,30000,2,0,42,0,1
206901,70000,2,0,21,0,2
206902,70000,2,0,21,0,2
206903,70000,2,0,21,0,2
206948,14500,2,2500,101,2,1
206995,26800,1,0,38,0,2
206996,26800,1,0,38,0,2
206997,26800,1,0,38,0,2
206998,26800,1,0,38,0,2
206999,26800,1,0,38,0,2
207022,126210,2,0,26,0,2
207023,126210,2,0,26,0,2
207064,161000,0,0,20,0,2
207065,161000,0,0,20,0,2
207066,161000,0,0,20,0,2
207067,161000,0,0,20,0,2
207080,21850,2,8000,71,2,0
207123,30000,2,0,26,0,1
207124,30000,2,0,26,0,1
207132,70000,2,0,14,0,2
207133,70000,2,0,14,0,2
207188,57000,2,0,35,0,2
207189,57000,2,0,35,0,2
207190,53000,2,0,49,0,1
207191,53000,2,0,49,0,1
207300,12000,1,0,59,2,0
207314,137000,2,0,15,0,1
207315,137000,2,0,15,0,1
207318,710000,2,0,1,0,2
207319,710000,2,0,1,0,2
207329,88000,2,0,19,0,1
207330,88000,2,0,19,0,1
207368,11800,1,0,101,0,0
207376,9700,0,0,45,2,0
207377,9700,0,0,45,2,0
207408,20300,2,0,69,2,1
207413,263000,2,0,16,0,2
207414,263000,2,0,16,0,2
207429,38000,2,0,28,0,0
207430,38000,2,0,28,0,0
207457,59000,2,0,23,0,1
207458,59000,2,0,23,0,1
207492,23700,2,0,55,0,1
207493,23700,2,0,55,0,1
207551,14100,2,0,43,2,0
207552,14100,2,0,43,2,0
207553,39800,2,0,34,2,1
207554,39800,2,0,34,2,1
207564,42000,2,0,37,2,1
207623,47000,2,0,43,0,2
207624,47000,2,0,43,0,2
207640,30100,2,0,34,2,1
207641,30100,2,4200,34,2,1
207659,95000,2,0,21,0,2
207660,95000,2,0,21,0,2
207674,39000,2,0,44,2,2
207675,39000,2,0,44,2,2
207682,92000,2,0,18,0,1
207683,92000,2,0,18,0,1
207736,158000,2,0,11,0,1
207737,158000,2,0,11,0,1
207747,125000,1,0,17,0,2
207748,125000,1,0,17,0,2
207749,125000,1,0,17,0,2
207768,62000,2,0,17,0,1
207769,62000,2,0,17,0,1
207785,65300,2,0,27,0,1
207786,65300,2,9600,27,0,1
207787,65300,2,0,27,0,1
207919,39900,0,0,36,2,1
207928,60000,2,0,18,0,1
207929,60000,2,0,18,0,1
207930,60000,2,0,18,0,1
207944,116000,2,0,18,0,1
207945,116000,2,0,18,0,1
207946,116000,2,0,18,0,1
207960,317000,2,0,14,0,2
207961,317000,2,0,14,0,2
207998,470000,2,0,1,0,2
207999,470000,2,0,1,0,2
208061,72000,2,0,20,2,2
208062,72000,2,0,20,2,2
208063,72000,2,0,20,2,2
208068,881500,2,0,1,0,2
208069,881500,2,0,1,0,2
208105,65400,2,0,13,0,1
208106,65400,2,0,13,0,1
208129,65900,2,0,17,2,1
208130,65900,2,0,17,2,1
208175,64000,1,0,0,2,1
208257,38000,2,0,55,0,1
208258,38000,2,0,55,0,1
208259,38000,2,0,55,0,1
208308,217000,2,0,10,0,2
208309,217000,2,0,10,0,2
208350,126400,2,0,14,0,1
208351,126400,2,0,14,0,1
208367,53000,2,0,29,0,1
208368,53000,2,0,29,0,1
208375,30000,2,0,80,0,0
208376,30000,2,0,80,0,0
208458,18420,2,0,90,0,2
208459,18420,2,0,90,0,2
208467,78000,2,0,24,0,1
208468,78000,2,0,24,0,1
208469,78000,2,0,24,0,1
208476,67000,2,0,28,0,1
208477,67000,2,0,28,0,1
208487,138400,2,0,10,0,1
208488,138400,2,0,10,0,1
208489,138400,2,0,10,0,1
208490,138400,2,0,10,0,1
208512,120300,1,0,20,0,1
208513,120300,1,0,20,0,1
208514,120300,1,0,20,0,1
208515,14000,0,0,101,2,1
208516,14000,0,0,101,2,1
208517,14000,0,0,101,2,1
208518,14000,0,0,101,2,1
208533,44000,2,0,29,0,1
208534,32000,2,0,35,0,1
208535,32000,2,0,35,0,1
208536,36000,2,0,57,2,1
208537,36000,2,0,57,2,1
208538,36000,2,0,57,2,1
208539,36000,2,0,57,2,1
208550,30000,2,0,68,0,1
208551,30000,2,0,68,0,1
208552,30000,2,0,68,0,1
208576,79000,1,0,14,0,1
208577,79000,1,0,14,0,1
208578,117700,2,0,14,2,2
208579,117700,2,0,14,2,2
208580,117700,2,0,14,2,2
208581,117700,2,0,14,2,2
208585,62000,2,0,20,0,1
208586,62000,2,0,20,0,1
208604,80000,2,0,15,0,1
208621,64000,2,0,57,0,2
208622,64000,2,0,57,0,2
208636,36000,2,0,18,0,1
208666,75500,2,0,10,0,1
208667,75500,2,0,10,0,1
208698,25600,2,0,75,0,0
208699,25600,2,0,75,0,0
208738,21200,2,0,27,2,1
208749,971000,2,0,1,0,2
208750,971000,2,0,1,0,2
208818,11920,2,0,39,2,0
208819,11920,2,1100,39,2,0
208825,27000,2,0,56,0,2
208826,27000,2,0,56,0,2
208840,93800,2,0,19,2,2
208841,93800,2,0,19,2,2
208842,93800,2,0,19,2,2
208858,200000,2,0,0,0,1
208859,200000,2,0,0,0,1
209018,66000,2,0,13,0,2
209019,66000,2,0,13,0,2
209025,91700,2,0,22,0,1
209026,91700,2,0,22,0,1
209154,23900,1,0,60,0,1
209155,23900,1,0,60,0,1
209196,41230,1,230,27,0,2
209197,41230,1,0,27,0,2
209229,61000,0,0,28,0,1
209230,61000,0,0,28,0,1
209251,54700,2,0,35,0,0
209252,54700,2,0,35,0,0
209258,60000,1,0,50,2,1
209259,60000,1,0,50,2,1
209260,60000,1,0,50,2,1
209261,60000,1,0,50,2,1
209288,40000,2,0,41,2,2
209289,40000,2,0,41,2,2
209290,40000,2,0,41,2,2
209291,40000,2,0,41,2,2
209416,215000,2,0,1,2,1
209417,215000,2,0,1,2,1
209432,26000,0,0,72,2,1
209433,26000,0,0,72,2,1
209434,26000,0,0,72,2,1
209435,26000,0,0,72,2,1
209447,40900,2,0,48,0,0
209448,40900,2,0,48,0,0
209449,40900,2,0,48,0,0
209476,79500,1,16200,9,2,2
209477,79500,1,0,9,2,2
209568,50400,2,0,91,0,0
209569,50400,2,0,91,0,0
209593,45000,0,0,9,0,0
209594,45000,0,0,9,0,0
209595,61700,2,0,33,0,2
209596,61700,2,0,33,0,2
209621,28900,2,4300,21,2,0
209622,28900,2,0,21,2,0
209623,28900,2,0,21,2,0
209624,28900,2,0,21,2,0
209651,69800,0,0,28,0,1
209652,69800,0,0,28,0,1
209661,23000,2,0,82,0,1
209662,23000,2,0,82,0,1
209663,176000,1,0,11,0,1
209664,176000,1,0,11,0,1
209665,176000,1,0,11,0,1
209666,176000,1,0,11,0,1
209667,176000,1,0,11,0,1
209699,11030,2,0,86,0,1
209707,135000,2,0,18,0,2
209708,135000,2,0,18,0,2
209750,78900,2,0,27,0,1
209751,78900,2,0,27,0,1
209752,78900,2,0,27,0,1
209766,28500,2,0,45,2,2
209767,28500,2,0,45,2,2
209806,28000,2,0,46,0,1
209807,28000,2,0,46,0,1
209814,101500,2,0,24,0,2
209815,101500,2,0,24,0,2
209816,101500,2,0,24,0,2
209817,101500,2,0,24,0,2
209818,101500,2,0,24,0,2
209840,135000,2,0,27,0,2
209841,135000,2,0,27,0,2
209860,88000,2,0,35,0,1
209861,88000,2,0,35,0,1
209872,19750,2,0,60,2,1
209873,19750,2,0,60,2,1
209874,19750,2,0,60,2,1
209875,19750,2,0,60,2,1
209919,75000,2,0,34,0,1
209920,75000,2,0,34,0,1
209921,75000,2,0,34,0,1
209922,75000,2,0,34,0,1
209927,46000,2,0,43,0,2
209928,46000,2,0,43,0,2
209931,18000,2,0,101,0,1
210009,64600,2,0,17,0,1
210010,64600,2,0,17,0,1
210017,70000,2,0,15,0,2
210018,70000,2,0,15,0,2
210028,40000,2,0,21,0,1
210029,40000,2,0,21,0,1
210036,28200,2,1200,62,2,1
210037,28200,2,0,62,2,1
210046,110000,1,0,19,0,1
210047,110000,1,0,19,0,1
210093,271040,2,0,1,0,1
210094,271040,2,0,1,0,1
210095,271040,2,0,1,0,1
210096,271040,2,0,1,0,1
210097,271040,2,0,1,0,1
210111,30700,1,0,40,2,0
210112,30700,1,0,40,2,0
210113,30700,1,0,40,2,0
210128,49000,0,0,48,2,1
210129,49000,0,0,48,2,1
210154,69800,2,0,16,2,2
210155,69800,2,0,16,2,2
210255,135000,2,0,13,0,1
210256,135000,2,0,13,0,1
210257,135000,2,0,13,0,1
210297,76200,1,0,28,0,1
210298,76200,1,0,28,0,1
210334,56500,0,0,26,0,1
210335,56500,0,0,26,0,1
210375,17600,2,0,98,2,0
210376,17600,2,0,98,2,0
210377,17600,2,0,98,2,0
210439,94800,2,0,21,2,1
210440,94800,2,0,21,2,1
210441,94800,2,0,21,2,1
210500,33000,2,0,69,0,2
210501,33000,2,0,69,0,2
210626,75000,1,0,20,2,1
210627,75000,1,0,20,2,1
210628,75000,1,0,20,2,1
210634,3000,2,0,101,0,0
210635,3000,2,0,101,0,0
210728,95000,2,0,16,0,2
210729,95000,2,0,16,0,2
210735,33000,1,0,40,0,2
210736,33000,1,0,40,0,2
210737,38800,1,0,38,2,0
210738,38800,1,0,38,2,0
210757,67000,2,0,23,2,2
210758,67000,2,0,23,2,2
210759,67000,2,0,23,2,2
210760,67000,2,0,23,2,2
210761,67000,2,0,23,2,2
210828,90000,2,0,17,0,1
210829,90000,2,0,17,0,1
210901,47000,1,0,39,0,1
210902,47000,1,0,39,0,1
210903,47000,1,0,39,0,1
210929,25400,2,0,28,0,1
210930,25400,2,0,28,0,1
210931,25400,2,0,28,0,1
210983,240000,2,0,19,0,2
210984,240000,2,0,19,0,2
211021,233300,2,0,14,0,2
211022,233300,2,0,14,0,2
211052,31300,2,0,86,2,0
211053,31300,2,0,86,2,0
211054,31300,2,0,86,2,0
211073,14300,1,0,31,2,1
211087,153000,2,0,19,0,2
211088,153000,2,0,19,0,2
211101,36000,2,0,38,2,1
211102,36000,2,0,38,2,1
211148,18200,2,8000,62,2,0
211149,18200,2,0,62,2,0
211150,18200,2,0,62,2,0
211178,10200,0,0,42,2,0
211179,10200,0,1200,42,2,0
211187,52000,1,0,24,2,1
211188,52000,1,0,24,2,1
211189,52000,1,0,24,2,1
211208,84000,2,0,26,0,1
211209,84000,2,0,26,0,1
211227,31000,0,0,87,0,1
211228,31000,0,0,87,0,1
211229,23000,2,0,30,0,0
211230,23000,2,0,30,0,0
211245,10000,2,0,101,2,1
211246,10000,2,0,101,2,1
211317,87100,2,0,17,0,1
211318,87100,2,0,17,0,1
211319,87100,2,0,17,0,1
211320,87100,2,0,17,0,1
211349,68400,2,0,21,0,1
211350,68400,2,0,21,0,1
211351,68400,2,0,21,0,1
211352,68400,2,0,21,0,1
211399,53710,1,0,51,0,1
211400,53710,1,0,51,0,1
211426,57000,0,0,11,0,2
211427,57000,0,0,11,0,2
211459,25300,0,0,46,2,0
211460,25300,0,0,46,2,0
211467,23100,2,0,32,0,0
211468,23100,2,0,32,0,0
211482,104400,2,0,26,2,1
211483,104400,2,0,26,2,1
211484,104400,2,0,26,2,1
211485,104400,2,0,26,2,1
211486,104400,2,0,26,2,1
211488,70000,0,0,0,2,0
211489,70000,0,0,0,2,0
211496,98000,0,0,19,0,1
211497,98000,0,0,19,0,1
211498,98000,0,0,19,0,1
211557,36400,2,0,56,0,1
211569,21600,1,0,51,2,1
211571,150000,2,0,1,0,2
211572,150000,2,0,1,0,2
211573,150000,2,0,1,0,2
211579,98800,2,0,16,0,2
211580,98800,2,0,16,0,2
211581,98800,2,0,16,0,2
211582,26100,1,0,21,0,1
211583,26100,1,0,21,0,1
211592,17800,0,0,98,2,1
211593,17800,0,0,98,2,1
211594,17800,0,0,98,2,1
211628,201600,2,0,13,0,2
211629,201600,2,0,13,0,2
211630,201600,2,0,13,0,2
211651,156000,2,0,13,0,1
211652,156000,2,0,13,0,1
211653,156000,2,0,13,0,1
211654,156000,2,0,13,0,1
211664,66200,2,0,26,0,1
211665,66200,2,0,26,0,1
211666,66200,2,0,26,0,1
211695,80000,2,0,28,0,2
211696,80000,2,0,28,0,2
211697,80000,2,0,28,0,2
211698,80000,2,0,28,0,2
211699,80000,2,0,28,0,2
211728,13170,2,0,101,2,1
211729,13170,2,0,101,2,1
211733,73200,0,0,15,2,1
211734,73200,0,0,15,2,1
211753,32600,2,0,101,0,0
211754,32600,2,3800,101,0,0
211761,17800,2,0,28,2,0
211762,17800,2,0,28,2,0
211773,20400,2,0,66,2,2
211774,20400,2,0,66,2,2
211775,20400,2,0,66,2,2
211790,138800,2,0,13,2,0
211791,138800,2,0,13,2,0
211792,138800,2,0,13,2,0
211811,62000,2,0,34,0,1
211812,62000,2,0,34,0,1
211838,67000,2,0,27,0,1
211839,67000,2,0,27,0,1
211840,67000,2,0,27,0,1
211890,86470,2,0,13,0,2
211891,86470,2,0,13,0,2
211921,136000,2,0,22,0,2
211922,136000,2,0,22,0,2
211923,136000,2,0,22,0,2
212098,43000,2,0,64,0,1
212099,43000,2,0,64,0,1
212105,75000,2,0,44,0,2
212106,75000,2,0,44,0,2
212155,38000,2,0,52,0,1
212156,38000,2,0,52,0,1
212165,144000,1,0,23,0,1
212166,144000,1,0,23,0,1
212167,144000,1,0,23,0,1
212168,144000,1,0,23,0,1
212245,121700,1,0,23,0,2
212246,121700,1,0,23,0,2
212272,97000,0,0,24,0,1
212273,97000,0,0,24,0,1
212305,37400,0,2200,25,0,1
212306,37400,0,0,25,0,1
212333,365000,0,0,1,0,1
212334,365000,0,0,1,0,1
212374,900,2,0,101,2,1
212453,50000,1,0,43,0,1
212454,50000,1,0,43,0,1
212478,40000,2,0,39,0,1
212479,84700,2,0,21,0,2
212480,84700,2,0,21,0,2
212481,84700,2,0,21,0,2
212482,53900,2,0,32,0,1
212483,53900,2,0,32,0,1
212484,53900,2,0,32,0,1
212485,53900,2,0,32,0,1
212519,138500,1,0,10,0,1
212520,138500,1,0,10,0,1
212521,138500,1,0,10,0,1
212522,138500,1,0,10,0,1
212529,20000,0,0,44,2,0
212530,20000,0,0,44,2,0
212543,95000,1,0,9,0,2
212544,95000,1,0,9,0,2
212606,40600,2,0,28,0,0
212607,40600,2,0,28,0,0
212628,133600,2,0,17,0,2
212629,133600,2,0,17,0,2
212661,20000,2,0,75,2,1
212726,41100,2,3500,0,2,0
212727,41100,2,3000,0,2,0
212728,41100,2,0,0,2,0
212729,41100,2,0,0,2,0
212744,324000,2,0,15,0,2
212745,324000,2,0,15,0,2
212746,324000,2,0,15,0,2
212761,12400,2,0,30,2,1
212762,12400,2,0,30,2,1
212767,68300,2,0,0,0,2
212768,68300,2,0,0,0,2
212778,37480,2,0,62,2,1
212779,37480,2,0,62,2,1
212780,37480,2,0,62,2,1
212799,5900,2,0,101,0,1
212800,5900,2,0,101,0,1
212801,5900,2,0,101,0,1
212829,32000,2,0,60,0,1
212830,32000,2,0,60,0,1
212831,32000,2,0,60,0,1
212846,185000,2,0,2,0,2
212847,185000,2,0,2,0,2
212885,103000,2,0,16,0,1
212886,103000,2,0,16,0,1
212887,103000,2,0,16,0,1
213005,20000,2,0,84,0,0
213006,20000,2,0,84,0,0
213050,135800,2,0,21,0,0
213051,135800,2,0,21,0,0
213070,30000,2,0,22,2,0
213071,30000,2,0,22,2,0
213107,53000,2,0,19,2,2
213108,53000,2,0,19,2,2
213109,53000,2,0,19,2,2
213110,53000,2,0,19,2,2
213111,53000,2,0,19,2,2
213122,86800,2,0,12,0,0
213123,86800,2,0,12,0,0
213133,19700,0,0,101,2,1
213134,19700,0,0,101,2,1
213151,19300,2,0,56,2,0
213208,60460,2,0,27,0,1
213209,60460,2,0,27,0,1
213210,60460,2,0,27,0,1
213220,109000,1,0,19,0,1
213221,109000,1,0,19,0,1
213222,109000,1,0,19,0,1
213223,109000,1,0,19,0,1
213236,33900,1,0,35,0,1
213261,88500,2,0,22,0,1
213262,88500,2,0,22,0,1
213263,88500,2,0,22,0,1
213264,88500,2,0,22,0,1
213274,30000,2,0,63,0,1
213275,30000,2,0,63,0,1
213323,17500,2,0,101,2,0
213339,107100,2,0,17,0,2
213340,107100,2,0,17,0,2
213341,107100,2,0,17,0,2
213367,12300,2,0,98,2,0
213368,12300,2,0,98,2,0
213369,12300,2,0,98,2,0
213386,32800,1,0,34,0,2
213387,32800,1,0,34,0,2
213403,90000,2,0,29,0,2
213404,90000,2,0,29,0,2
213428,14500,0,650,31,2,0
213429,14500,0,650,31,2,0
213431,60000,2,0,46,0,1
213432,60000,2,0,46,0,1
213433,60000,2,0,46,0,1
213494,115000,2,0,30,0,0
213495,115000,2,0,30,0,0
213506,78000,2,0,23,0,2
213507,78000,2,0,23,0,2
213516,30700,2,0,32,0,1
213517,30700,2,0,32,0,1
213523,88000,2,0,12,0,2
213524,88000,2,0,12,0,2
213525,88000,2,0,12,0,2
213540,101200,2,0,48,0,1
